 -0.998000000000000      -1.383077432017540E-003  1.264210195536529E-003
 -0.978000000000000      -2.287629555975926E-004 -2.019089054258431E-005
 -0.958000000000000      -6.000128132605487E-004 -2.530856813929064E-004
 -0.938000000000000      -2.318119823909406E-003 -7.031063509536812E-004
 -0.918000000000000      -1.880790439176033E-003 -1.090858634770245E-003
 -0.898000000000000      -1.438109737439129E-003 -1.283875321040325E-003
 -0.878000000000000      -1.300835593186064E-003 -3.736255164592929E-004
 -0.858000000000000      -6.462701220080556E-004  3.198622685779162E-005
 -0.838000000000000      -1.473025886113000E-004 -1.057862798967959E-003
 -0.818000000000000      -9.549282693831642E-004  4.350605760055970E-005
 -0.798000000000000      -4.263248580233732E-004 -8.584214025871946E-004
 -0.778000000000000      -1.634755731918785E-004 -9.193863342405753E-004
 -0.758000000000000       2.894252134424043E-004 -5.727395908884869E-004
 -0.738000000000000       4.293419133541107E-004 -4.042271087983080E-004
 -0.718000000000000      -4.151753250396029E-004  2.694906865458507E-004
 -0.698000000000000      -6.924447331458720E-004  2.104781978258095E-004
 -0.678000000000000      -2.617521918205501E-004 -8.710949230236844E-005
 -0.658000000000000      -6.802850930363057E-004  1.984696060370225E-004
 -0.638000000000000      -9.293891453657515E-004 -3.654165145836276E-004
 -0.618000000000000      -6.227786310948227E-004 -5.744702474636052E-004
 -0.598000000000000      -2.451113575101523E-004 -1.084113560206154E-003
 -0.578000000000000      -5.034421696825069E-004 -4.894407313882265E-004
 -0.558000000000000      -5.920989038081410E-004 -5.256196638265122E-004
 -0.538000000000000      -9.498756422146340E-004 -1.129061232466464E-004
 -0.518000000000000       2.077074652245732E-005 -8.109930107582703E-004
 -0.498000000000000       1.898601911028498E-004 -6.808388742215565E-004
 -0.478000000000000       5.095531136834341E-004 -7.644798505147094E-004
 -0.458000000000000       9.497403715414288E-004 -1.691218103102871E-003
 -0.438000000000000       3.754762138460375E-004 -1.196801288961500E-003
 -0.418000000000000      -1.125768590211488E-003 -5.398458723939420E-004
 -0.398000000000000       1.225420830730495E-004 -2.160846994532252E-003
 -0.378000000000000      -2.841046424212406E-004 -2.242569391289472E-003
 -0.358000000000000      -1.349114515563697E-003 -1.357420389167140E-003
 -0.338000000000000      -1.535728087841241E-003 -1.165108438156786E-004
 -0.318000000000000      -1.075932855684578E-003 -3.382159941743909E-004
 -0.298000000000000      -2.355391980651693E-003  3.573546321241823E-004
 -0.278000000000000      -1.264491768650354E-003 -1.172484471628561E-004
 -0.258000000000000      -1.399855031823364E-003  2.272804447778791E-004
 -0.238000000000000      -2.193628463299609E-004 -6.877877040013190E-004
 -0.218000000000000       8.015708241588976E-006  1.269035528822389E-004
 -0.198000000000000       2.243036304722770E-004 -2.940634817911930E-005
 -0.178000000000000       8.056787222444459E-004 -5.667432545599425E-004
 -0.158000000000000       4.558877469581922E-004  3.096184351074353E-004
 -0.138000000000000       5.039920677926324E-004 -6.055602078159335E-006
 -0.118000000000000       5.605462402917501E-005 -1.208421297290804E-004
 -9.800000000000000E-002  4.563256758970173E-004 -9.846474351468031E-004
 -7.800000000000000E-002  2.380287879054874E-004 -7.596781802288840E-004
 -5.800000000000000E-002  1.369848731902772E-004 -1.034965559340037E-003
 -3.800000000000000E-002 -4.519550186380515E-004 -7.158562703678798E-004
 -1.800000000000000E-002  9.016900661422874E-004 -8.971188092024768E-004
  2.000000000000000E-003  7.654748934489836E-004 -1.655995537838365E-003
  2.200000000000000E-002 -3.702873533144954E-004 -1.419051012892638E-003
  4.200000000000000E-002 -7.461327286517815E-004 -2.956701033744936E-003
  6.200000000000000E-002 -2.242465723053020E-003 -1.995064772635355E-003
  8.200000000000000E-002 -3.284956788666279E-003 -2.438293854103256E-003
  0.102000000000000      -4.396884950840881E-003 -1.773171728286949E-003
  0.122000000000000      -4.341137499804302E-003 -1.321079255167497E-003
  0.142000000000000      -4.292309642441141E-003 -1.468147726943928E-003
  0.162000000000000      -5.957276140513064E-003 -1.032951032064812E-004
  0.182000000000000      -6.290641884304313E-003 -1.331014328668139E-003
  0.202000000000000      -5.843027429983560E-003 -1.610059139076601E-003
  0.222000000000000      -5.747486331540700E-003 -1.611553119481244E-003
  0.242000000000000      -5.922178599363519E-003 -2.155303623381619E-003
  0.262000000000000      -6.019559302940862E-003 -6.795369323620785E-004
  0.282000000000000      -6.208461026368811E-003 -1.706208864672384E-003
  0.302000000000000      -7.161709799683290E-003 -6.402076526979702E-004
  0.322000000000000      -6.443964978969339E-003 -1.139890487482545E-003
  0.342000000000000      -6.582411866218547E-003 -8.881722745881319E-004
  0.362000000000000      -6.140215664852983E-003 -1.119222054731923E-003
  0.382000000000000      -7.081393307807759E-003 -1.341839181013704E-003
  0.402000000000000      -7.527709964410771E-003 -1.774006890620905E-003
  0.422000000000000      -7.704042775275133E-003 -2.120139638558490E-003
  0.442000000000000      -7.419916738743863E-003 -2.176170653303939E-003
  0.462000000000000      -6.566990771743356E-003 -2.929451355566320E-003
  0.482000000000000      -4.885288917266067E-003 -4.702405212111116E-003
  0.502000000000000      -7.137427780072655E-003 -3.978085874456842E-003
  0.522000000000000      -6.834834114111780E-003 -4.429877654239639E-003
  0.542000000000000      -6.422947458459499E-003 -5.169275413280499E-003
  0.562000000000000      -6.325974143410031E-003 -4.514219326322089E-003
  0.582000000000000      -6.911332574555000E-003 -3.655812917863117E-003
  0.602000000000000      -6.802595657812579E-003 -2.810074918663778E-003
  0.622000000000000      -6.676799401491614E-003 -3.448067791005662E-003
  0.642000000000000      -7.626725694667311E-003 -2.789532149302246E-003
  0.662000000000000      -7.645975984228957E-003 -2.397309256096862E-003
  0.682000000000000      -7.879903428577835E-003 -2.874651618581161E-003
  0.702000000000000      -8.499394181944037E-003 -2.852189362607885E-003
  0.722000000000000      -9.499587770799860E-003 -2.620941476862797E-003
  0.742000000000000      -9.704556344716073E-003 -2.493401084117208E-003
  0.762000000000000      -8.467248341236747E-003 -3.189067162125678E-003
  0.782000000000000      -7.968536549672840E-003 -4.313906263693749E-003
  0.802000000000000      -8.437923692782914E-003 -3.453244749549459E-003
  0.822000000000000      -9.320449702445808E-003 -2.208077083639447E-003
  0.842000000000000      -9.201290736106678E-003 -2.801420000412414E-003
  0.862000000000000      -9.507964145026639E-003 -2.309002745063326E-003
  0.882000000000000      -8.446998876239164E-003 -2.629640202829934E-003
  0.902000000000000      -8.735436106212836E-003 -2.610720654530008E-003
  0.922000000000000      -8.245666553576711E-003 -2.556025196256074E-003
  0.942000000000000      -7.898011303771234E-003 -3.018466289704444E-003
  0.962000000000000      -7.846063329813229E-003 -1.969485348733140E-003
  0.982000000000000      -6.816513965501309E-003 -2.610447649641918E-003
   1.00200000000000      -7.588807680651903E-003 -1.538313820454201E-003
   1.02200000000000      -6.848067589804444E-003 -2.475536758884617E-003
   1.04200000000000      -6.106573528878323E-003 -3.223216914463603E-003
   1.06200000000000      -7.669419129208386E-003 -2.112439663250175E-003
   1.08200000000000      -7.571257621847762E-003 -2.431805690707273E-003
   1.10200000000000      -8.007125007834319E-003 -2.354666689702528E-003
   1.12200000000000      -8.490459313542260E-003 -1.670671331005560E-003
   1.14200000000000      -8.651991905278524E-003 -1.736230134855968E-003
   1.16200000000000      -8.552862362247267E-003 -2.234420552115552E-003
   1.18200000000000      -8.268629203628555E-003 -2.867982963703733E-003
   1.20200000000000      -8.063017905053888E-003 -2.696954249472807E-003
   1.22200000000000      -8.157646285136324E-003 -2.634506773626572E-003
   1.24200000000000      -8.230571028825637E-003 -2.941980311930160E-003
   1.26200000000000      -7.950131066905801E-003 -3.461936166553678E-003
   1.28200000000000      -7.532550141976264E-003 -2.710716050461126E-003
   1.30200000000000      -8.147916104705799E-003 -2.676353442626394E-003
   1.32200000000000      -8.787063906444447E-003 -2.437138220935084E-003
   1.34200000000000      -8.230550317391852E-003 -3.400227463894899E-003
   1.36200000000000      -7.544240023475986E-003 -3.497326345262473E-003
   1.38200000000000      -7.628132329198891E-003 -4.247822223644051E-003
   1.40200000000000      -8.497561698572374E-003 -3.083121708014560E-003
   1.42200000000000      -7.885338180663745E-003 -3.616579783848813E-003
   1.44200000000000      -7.977550426715788E-003 -4.155059006214442E-003
   1.46200000000000      -7.089784573665051E-003 -5.040640492073836E-003
   1.48200000000000      -8.393701508651980E-003 -3.876551036545862E-003
   1.50200000000000      -8.271456709788348E-003 -4.419804224086953E-003
   1.52200000000000      -8.436597844250712E-003 -3.910542456434382E-003
   1.54200000000000      -9.357211622327256E-003 -2.535047580612671E-003
   1.56200000000000      -8.361458850127724E-003 -2.849203633785405E-003
   1.58200000000000      -8.223072211711070E-003 -3.890344981664481E-003
   1.60200000000000      -7.808612336370611E-003 -3.862575435118760E-003
   1.62200000000000      -7.624616034423536E-003 -4.192301362762065E-003
   1.64200000000000      -6.855086815777654E-003 -4.715555726000072E-003
   1.66200000000000      -6.368187967702502E-003 -4.901481491896805E-003
   1.68200000000000      -7.620751703829451E-003 -4.145234213709124E-003
   1.70200000000000      -8.541307807656004E-003 -3.977382344706028E-003
   1.72200000000000      -8.168702783963894E-003 -4.464305466574891E-003
   1.74200000000000      -8.301687279678924E-003 -4.116224878825201E-003
   1.76200000000000      -7.951558528907863E-003 -3.560045324330250E-003
   1.78200000000000      -8.020315237371168E-003 -4.096565671705091E-003
   1.80200000000000      -7.536733871476211E-003 -4.229412380362484E-003
   1.82200000000000      -7.359471090359541E-003 -4.284813378170968E-003
   1.84200000000000      -6.243126133538422E-003 -3.682837184058841E-003
   1.86200000000000      -6.852276346429740E-003 -2.843946648864375E-003
   1.88200000000000      -6.250164937415863E-003 -3.528954377050969E-003
   1.90200000000000      -6.746575572412488E-003 -3.296863683531535E-003
   1.92200000000000      -7.477934114096420E-003 -2.709665473627662E-003
   1.94200000000000      -7.066934931389384E-003 -2.420350355525869E-003
   1.96200000000000      -7.544266151577742E-003 -2.830791198987852E-003
   1.98200000000000      -8.085051035340504E-003 -3.656456001450220E-003
   2.00200000000000      -8.608485474461027E-003 -4.149373224455849E-003
   2.02200000000000      -7.611795120921807E-003 -3.075037934830571E-003
   2.04200000000000      -8.340724469411528E-003 -2.233255297904727E-003
   2.06200000000000      -7.553735765537197E-003 -3.282817572251090E-003
   2.08200000000000      -8.412540221966804E-003 -2.331703504591625E-003
   2.10200000000000      -7.741584857834259E-003 -2.939161801139659E-003
   2.12200000000000      -7.970948933870920E-003 -1.946161082750219E-003
   2.14200000000000      -7.235145845631372E-003 -2.405984764665644E-003
   2.16200000000000      -6.208188197376415E-003 -2.937771865191514E-003
   2.18200000000000      -7.438473897753982E-003 -2.670672380828745E-003
   2.20200000000000      -7.708583551540817E-003 -2.395981014892175E-003
   2.22200000000000      -7.885875699792200E-003 -1.969948750246536E-003
   2.24200000000000      -8.110661893921818E-003 -2.094159030391687E-003
   2.26200000000000      -8.258154685140221E-003 -2.797036917884369E-003
   2.28200000000000      -7.605588802360972E-003 -3.178127736400813E-003
   2.30200000000000      -7.726582252865522E-003 -2.849521706078178E-003
   2.32200000000000      -7.717455390549707E-003 -3.510826499882346E-003
   2.34200000000000      -7.670695333342884E-003 -3.188877257414598E-003
   2.36200000000000      -7.679260625287521E-003 -3.556360356314046E-003
   2.38200000000000      -8.025784058127892E-003 -3.815725918423202E-003
   2.40200000000000      -6.810244634872976E-003 -4.943407981032145E-003
   2.42200000000000      -7.671256618784299E-003 -4.255037972958235E-003
